
Dew line Curve
T(K)					P(Pa)					V.Liq(m³/mol)			V.Vap(m³/mol)			x[0]					x[1]					x[2]					x[3]					x[4]					x[5]					x[6]					x[7]					x[8]					x[9]					x[10]					x[11]					x[12]					x[13]					x[14]					x[15]					x[16]					x[17]					x[18]					x[19]					x[20]					x[21]					x[22]					x[23]					x[24]					x[25]					x[26]					x[27]					x[28]					x[29]					x[30]					x[31]					x[32]					x[33]					x[34]					x[35]					x[36]					x[37]					x[38]					x[39]					x[40]					x[41]					x[42]					x[43]					x[44]					x[45]					x[46]					x[47]					x[48]					y[0]					y[1]					y[2]					y[3]					y[4]					y[5]					y[6]					y[7]					y[8]					y[9]					y[10]					y[11]					y[12]					y[13]					y[14]					y[15]					y[16]					y[17]					y[18]					y[19]					y[20]					y[21]					y[22]					y[23]					y[24]					y[25]					y[26]					y[27]					y[28]					y[29]					y[30]					y[31]					y[32]					y[33]					y[34]					y[35]					y[36]					y[37]					y[38]					y[39]					y[40]					y[41]					y[42]					y[43]					y[44]					y[45]					y[46]					y[47]					y[48]					
6.9101418425172631e+02	1.0132499999999999e+05	7.5041281388565874e-04	5.6564847536246972e-02	1.2829815077011192e-07	1.1825055309696436e-06	4.5221165177582406e-05	1.8394213042749498e-03	3.8585416465148530e-04	1.4247288248895557e-04	7.8620150812880524e-06	1.0952627746040079e-05	2.5837708931449315e-05	2.2909341908670030e-05	7.3144242564355581e-05	3.7559113104087230e-05	2.6064443668555053e-06	3.3567369708375336e-05	8.6390550490260897e-05	1.3133711451159222e-05	1.4027318171684100e-05	2.1981264503504923e-05	1.7115869645092485e-05	1.2868320168557854e-04	2.4524181676882336e-04	3.2695576003569809e-04	4.4261531604653247e-04	4.5023331501862747e-04	5.4761446810678476e-04	6.7720601033106691e-04	6.8158258746069675e-04	7.8426001290975947e-04	7.1941793202295228e-04	7.8151183334467130e-04	8.8021828354357490e-04	8.8929361991345053e-04	8.9967876851641500e-04	1.1954924277458770e-03	1.5394466674010486e-03	1.8386326357966865e-03	2.1439177210755031e-03	2.5829659656776776e-03	3.5311478218829732e-03	3.7473911483480796e-03	5.0463990887018983e-03	6.0864970728368040e-03	8.8786700583479775e-03	9.4654903977088069e-03	1.2892581664882998e-02	1.6025269086721233e-02	2.0105077092307584e-02	2.7016091472894129e-02	8.6666904885401874e-01	4.9999999999999996e-05	5.4000000000000001e-04	1.2409999999999999e-02	6.0587000000000002e-01	8.5529999999999995e-02	5.5120000000000002e-02	1.0399999999999999e-03	1.3500000000000001e-03	2.5400000000000002e-03	2.1700000000000001e-03	5.3899999999999998e-03	2.3600000000000001e-03	1.6000000000000001e-04	1.9400000000000001e-03	4.1000000000000003e-03	6.0999999999999997e-04	5.1999999999999995e-04	8.0999999999999996e-04	5.9000000000000003e-04	7.4799999999999997e-03	1.1360000000000000e-02	1.2090000000000000e-02	1.3210000000000000e-02	1.1530000000000000e-02	1.0710000000000001e-02	1.1570000000000000e-02	9.6399999999999993e-03	9.7300000000000008e-03	7.7099999999999998e-03	7.3899999999999999e-03	7.3299999999999997e-03	6.5100000000000002e-03	5.7800000000000004e-03	5.1100000000000000e-03	4.8100000000000000e-03	4.5700000000000003e-03	4.2199999999999998e-03	3.9699999999999996e-03	4.3800000000000002e-03	3.6700000000000001e-03	3.8899999999999998e-03	3.6800000000000001e-03	4.1099999999999999e-03	3.3299999999999996e-03	3.4299999999999999e-03	3.1400000000000004e-03	2.7799999999999999e-03	2.5699999999999998e-03	2.7199999999999998e-02
6.9426171320813262e+02	1.1198144327401495e+05	7.5158875085178307e-04	5.1412582519562343e-02	1.4302840164177516e-07	1.3203823029468404e-06	5.0161369098324918e-05	2.0474320632435268e-03	4.2752135149264260e-04	1.5877244050827027e-04	8.6625148153404189e-06	1.2056291993421591e-05	2.8380880700946655e-05	2.5141726216667834e-05	8.0039852572918362e-05	4.1077030205241628e-05	2.8481394702326614e-06	3.6668032447022867e-05	9.4185024364018351e-05	1.4306046619103792e-05	1.5240172958620402e-05	2.3874958107807199e-05	1.8579196873223188e-05	1.4042381421735181e-04	2.6689411784289690e-04	3.5488878267114294e-04	4.7916269228760088e-04	4.8654266383185821e-04	5.8989131800564454e-04	7.2832907900217242e-04	7.3168905288269995e-04	8.4073201413493298e-04	7.7003157644278274e-04	8.3556527128382518e-04	9.4005998743462152e-04	9.4871430827314271e-04	9.5875993530933508e-04	1.2692397722139672e-03	1.6193744352373106e-03	1.9288700759399007e-03	2.2436248736943326e-03	2.6954239173470505e-03	3.6766363671313996e-03	3.8924112377430342e-03	5.2288141962797963e-03	6.2905189660642210e-03	9.1511926002442942e-03	9.7290590033722920e-03	1.3213233263843098e-02	1.6372614635575006e-02	2.0464723925736908e-02	2.7386478422484466e-02	8.6267968919108129e-01	5.0000000000000002e-05	5.4000000000000001e-04	1.2409999999999999e-02	6.0587000000000002e-01	8.5529999999999995e-02	5.5120000000000002e-02	1.0399999999999999e-03	1.3500000000000001e-03	2.5400000000000002e-03	2.1700000000000001e-03	5.3899999999999998e-03	2.3600000000000001e-03	1.6000000000000001e-04	1.9399999999999999e-03	4.1000000000000003e-03	6.0999999999999997e-04	5.1999999999999995e-04	8.0999999999999996e-04	5.9000000000000003e-04	7.4800000000000005e-03	1.1360000000000000e-02	1.2090000000000000e-02	1.3210000000000000e-02	1.1530000000000000e-02	1.0710000000000001e-02	1.1570000000000000e-02	9.6399999999999993e-03	9.7300000000000008e-03	7.7099999999999998e-03	7.3899999999999999e-03	7.3299999999999997e-03	6.5100000000000002e-03	5.7800000000000004e-03	5.1100000000000000e-03	4.8100000000000000e-03	4.5700000000000003e-03	4.2199999999999998e-03	3.9699999999999996e-03	4.3800000000000002e-03	3.6700000000000001e-03	3.8900000000000002e-03	3.6800000000000005e-03	4.1099999999999999e-03	3.3300000000000001e-03	3.4299999999999999e-03	3.1400000000000000e-03	2.7799999999999999e-03	2.5699999999999998e-03	2.7199999999999998e-02
6.9723237134932083e+02	1.2258450232813798e+05	7.5266227009403131e-04	4.7157738065330357e-02	1.5784061530755941e-07	1.4592481219585970e-06	5.5105597411259631e-05	2.2562715771038020e-03	4.6916747569800170e-04	1.7515774569496959e-04	9.4582023390024069e-06	1.3152318129860515e-05	3.0900963631224768e-05	2.7352088575891750e-05	8.6848051103829657e-05	4.4547560993623780e-05	3.0864006334894642e-06	3.9723464538411155e-05	1.0185045310560643e-04	1.5458092596353386e-05	1.6428998270347569e-05	2.5730686667284217e-05	2.0012272451265004e-05	1.5198401666852534e-04	2.8815729515196974e-04	3.8224886254123881e-04	5.1486827614245312e-04	5.2195328039393292e-04	6.3099204826816792e-04	7.7795133429768007e-04	7.8023166938904467e-04	8.9536316855905846e-04	8.1891782492671565e-04	8.8771146145713846e-04	9.9772089480277301e-04	1.0059007396901927e-03	1.0155514569819095e-03	1.3398475885068510e-03	1.6952836424402689e-03	2.0143328603465468e-03	2.3378073286233350e-03	2.8013319838771974e-03	3.8133117513894491e-03	4.0282742337057207e-03	5.3992244362214654e-03	6.4805423898990737e-03	9.4041600483622846e-03	9.9728358654596738e-03	1.3508636509423888e-02	1.6691121115023144e-02	2.0792481784675975e-02	2.7721213853073676e-02	8.5893817324201938e-01	5.0000000000000002e-05	5.4000000000000001e-04	1.2409999999999999e-02	6.0587000000000002e-01	8.5529999999999995e-02	5.5120000000000002e-02	1.0399999999999999e-03	1.3500000000000001e-03	2.5400000000000002e-03	2.1700000000000001e-03	5.3899999999999998e-03	2.3600000000000001e-03	1.6000000000000001e-04	1.9400000000000001e-03	4.1000000000000003e-03	6.0999999999999997e-04	5.1999999999999995e-04	8.0999999999999996e-04	5.9000000000000003e-04	7.4799999999999997e-03	1.1359999999999999e-02	1.2090000000000000e-02	1.3210000000000000e-02	1.1530000000000000e-02	1.0710000000000001e-02	1.1570000000000000e-02	9.6399999999999993e-03	9.7300000000000008e-03	7.7099999999999998e-03	7.3899999999999999e-03	7.3299999999999997e-03	6.5100000000000002e-03	5.7800000000000004e-03	5.1100000000000000e-03	4.8100000000000000e-03	4.5700000000000003e-03	4.2199999999999998e-03	3.9699999999999996e-03	4.3800000000000002e-03	3.6700000000000005e-03	3.8899999999999998e-03	3.6800000000000001e-03	4.1099999999999999e-03	3.3299999999999996e-03	3.4299999999999999e-03	3.1400000000000000e-03	2.7799999999999999e-03	2.5699999999999998e-03	2.7199999999999998e-02
7.0022749097826454e+02	1.3416463417869396e+05	7.5374137089291300e-04	4.3263905678570150e-02	1.7418558288919763e-07	1.6127185866451468e-06	6.0536921661840066e-05	2.4863738709184980e-03	5.1485766810078582e-04	1.9323345808628997e-04	1.0326552790888723e-05	1.4347392174429128e-05	3.3643053741331815e-05	2.9755371302881601e-05	9.4230375509997633e-05	4.8307773623399862e-05	3.3443679029536290e-06	4.3030361708968875e-05	1.1013085745952396e-04	1.6701672626895383e-05	1.7709150879856161e-05	2.7728524127041765e-05	2.1554145368760846e-05	1.6448643832460210e-04	3.1109540706447512e-04	4.1169117134081691e-04	5.5319676708735896e-04	5.5990118115653402e-04	6.7490534786180463e-04	8.3088916003589439e-04	8.3192273043304079e-04	9.5345785391281123e-04	8.7082447665475220e-04	9.4301567442008191e-04	1.0588030310933632e-03	1.0664100177126125e-03	1.0755733218468177e-03	1.4141855166995296e-03	1.7745985944548591e-03	2.1033928126912853e-03	2.4357052703912344e-03	2.9111012606644862e-03	3.9546321528490507e-03	4.1683843985028841e-03	5.5744789353092154e-03	6.6754014593136072e-03	9.6627173134887501e-03	1.0221130019403188e-02	1.3808358453761117e-02	1.7012813887739328e-02	2.1121515809245182e-02	2.8054470338538858e-02	8.5507334277584879e-01	5.0000000000000002e-05	5.4000000000000001e-04	1.2409999999999999e-02	6.0587000000000002e-01	8.5529999999999995e-02	5.5120000000000002e-02	1.0399999999999999e-03	1.3500000000000001e-03	2.5400000000000002e-03	2.1700000000000001e-03	5.3899999999999998e-03	2.3600000000000001e-03	1.6000000000000001e-04	1.9400000000000003e-03	4.1000000000000003e-03	6.0999999999999997e-04	5.1999999999999995e-04	8.0999999999999996e-04	5.9000000000000003e-04	7.4799999999999997e-03	1.1360000000000000e-02	1.2090000000000000e-02	1.3210000000000000e-02	1.1530000000000000e-02	1.0710000000000001e-02	1.1570000000000000e-02	9.6399999999999993e-03	9.7300000000000008e-03	7.7099999999999998e-03	7.3899999999999999e-03	7.3299999999999997e-03	6.5100000000000010e-03	5.7800000000000004e-03	5.1100000000000000e-03	4.8100000000000000e-03	4.5700000000000003e-03	4.2199999999999998e-03	3.9699999999999996e-03	4.3800000000000002e-03	3.6700000000000001e-03	3.8899999999999998e-03	3.6800000000000001e-03	4.1099999999999999e-03	3.3300000000000005e-03	3.4299999999999999e-03	3.1400000000000000e-03	2.7799999999999999e-03	2.5699999999999998e-03	2.7199999999999998e-02
7.0628974263355838e+02	1.6061075090349372e+05	7.5591024852843865e-04	3.6437104414171972e-02	2.1212394974066170e-07	1.9697789298645533e-06	7.3057431310253831e-05	3.0192238711807613e-03	6.1997188339343564e-04	2.3517123827154516e-04	1.2308151077622202e-05	1.7070966588661922e-05	3.9872242809164932e-05	3.5208743288674105e-05	1.1091242800368750e-04	5.6794125980245020e-05	3.9259600483331390e-06	5.0481422034587514e-05	1.2873334026660725e-04	1.9492482222652196e-05	2.0571343726313468e-05	3.2193833619668603e-05	2.4997097858637909e-05	1.9262627891497106e-04	3.6252438244082952e-04	4.7745409593111254e-04	6.3848756545568811e-04	6.4412834735759657e-04	7.7192641289658382e-04	9.4757946077081488e-04	9.4554432974718386e-04	1.0808874160752515e-03	9.8441642835403486e-04	1.0638282867698569e-03	1.1919998069671778e-03	1.1981218387809695e-03	1.2059908080760391e-03	1.5747545765065337e-03	1.9439987401769321e-03	2.2928371245200824e-03	2.6431423972230117e-03	3.1426717551289412e-03	4.2516737705340837e-03	4.4616909455338109e-03	5.9398082358710557e-03	7.0797891264725030e-03	1.0196594865094560e-02	1.0731049225728933e-02	1.4420230588433227e-02	1.7664880207913885e-02	2.1782127073774096e-02	2.8714738789188139e-02	8.4695232865480197e-01	5.0000000000000002e-05	5.4000000000000001e-04	1.2409999999999999e-02	6.0587000000000002e-01	8.5529999999999995e-02	5.5120000000000002e-02	1.0399999999999999e-03	1.3500000000000001e-03	2.5400000000000002e-03	2.1700000000000001e-03	5.3899999999999998e-03	2.3600000000000001e-03	1.5999999999999999e-04	1.9400000000000001e-03	4.1000000000000003e-03	6.0999999999999997e-04	5.1999999999999995e-04	8.0999999999999996e-04	5.9000000000000003e-04	7.4799999999999997e-03	1.1360000000000000e-02	1.2090000000000000e-02	1.3209999999999998e-02	1.1530000000000000e-02	1.0710000000000001e-02	1.1570000000000000e-02	9.6399999999999993e-03	9.7300000000000008e-03	7.7099999999999990e-03	7.3900000000000007e-03	7.3299999999999997e-03	6.5100000000000002e-03	5.7800000000000004e-03	5.1100000000000000e-03	4.8100000000000000e-03	4.5700000000000003e-03	4.2199999999999998e-03	3.9699999999999996e-03	4.3800000000000002e-03	3.6700000000000005e-03	3.8900000000000002e-03	3.6800000000000001e-03	4.1099999999999999e-03	3.3300000000000001e-03	3.4299999999999999e-03	3.1400000000000000e-03	2.7799999999999999e-03	2.5699999999999998e-03	2.7199999999999998e-02
7.1244505660425693e+02	1.9210616566056255e+05	7.5808104019318338e-04	3.0713774420798062e-02	2.5831772947157656e-07	2.4058934179023538e-06	8.8166073035026685e-05	3.6660166668949297e-03	7.4646474946376195e-04	2.8620685626046607e-04	1.4667321754732704e-05	2.0307839535678997e-05	4.7243790080686647e-05	4.1652778957984236e-05	1.3051683005679200e-04	6.6749625504019830e-05	4.6073228263628667e-06	5.9203609785633780e-05	1.5042406664130391e-04	2.2742168324573403e-05	2.3887701654241199e-05	3.7365462895878968e-05	2.8979636102448758e-05	2.2552176083825046e-04	4.2233813821437795e-04	5.5355641945939763e-04	7.3669888936008573e-04	7.4078444351706831e-04	8.8258716416847612e-04	1.0802676658627996e-03	1.0742561809420762e-03	1.2248369114334686e-03	1.1123362534201178e-03	1.1995544739374865e-03	1.3412789055807655e-03	1.3453799374600970e-03	1.3514488174176226e-03	1.7524053528663007e-03	2.1287178031054316e-03	2.4982950651251871e-03	2.8669389330003513e-03	3.3910303213285616e-03	4.5686734388987529e-03	4.7729840143603862e-03	6.3253123777784167e-03	7.5039159389480234e-03	1.0752666095544561e-02	1.1258211437494699e-02	1.5047572812038751e-02	1.8326793215691389e-02	2.2443686606300490e-02	2.9363323147364718e-02	8.3827076076761975e-01	4.9999999999999996e-05	5.4000000000000001e-04	1.2410000000000001e-02	6.0587000000000002e-01	8.5529999999999995e-02	5.5120000000000002e-02	1.0399999999999999e-03	1.3500000000000001e-03	2.5400000000000002e-03	2.1700000000000001e-03	5.3899999999999998e-03	2.3600000000000006e-03	1.6000000000000001e-04	1.9400000000000001e-03	4.1000000000000003e-03	6.0999999999999997e-04	5.1999999999999995e-04	8.1000000000000006e-04	5.9000000000000003e-04	7.4799999999999997e-03	1.1360000000000000e-02	1.2090000000000000e-02	1.3210000000000001e-02	1.1530000000000000e-02	1.0710000000000001e-02	1.1570000000000000e-02	9.6399999999999993e-03	9.7300000000000008e-03	7.7099999999999998e-03	7.3899999999999999e-03	7.3300000000000006e-03	6.5100000000000002e-03	5.7800000000000013e-03	5.1100000000000000e-03	4.8100000000000000e-03	4.5700000000000003e-03	4.2199999999999998e-03	3.9699999999999996e-03	4.3800000000000002e-03	3.6700000000000001e-03	3.8899999999999998e-03	3.6800000000000001e-03	4.1099999999999999e-03	3.3300000000000001e-03	3.4299999999999999e-03	3.1400000000000000e-03	2.7799999999999999e-03	2.5699999999999998e-03	2.7199999999999998e-02
7.1868883078164106e+02	2.2957482108019551e+05	7.6023529342230333e-04	2.5912055759391615e-02	3.1456116362764561e-07	2.9385648564653333e-06	1.0639751363899866e-04	4.4510439052756617e-03	8.9866083703430419e-04	3.4831243528094397e-04	1.7475240431352702e-05	2.4153698507348453e-05	5.5964140575953549e-05	4.9264983151826092e-05	1.5354695462625157e-04	7.8422866598027092e-05	5.4052182562494416e-06	6.9408796074221365e-05	1.7570171230911231e-04	2.6524282643827822e-05	2.7728172165994327e-05	4.3351926006522342e-05	3.3583745813472755e-05	2.6396059277725132e-04	4.9187189321975430e-04	6.4157932978271652e-04	8.4972697891511756e-04	8.5163973586814404e-04	1.0087247554276140e-03	1.2310466920254647e-03	1.2199539264804730e-03	1.3873197296109592e-03	1.2562699158744442e-03	1.3518968657281380e-03	1.5084185433386096e-03	1.5098458403340735e-03	1.5134977700385613e-03	1.9486742890593416e-03	2.3299537750455521e-03	2.7208943363501354e-03	3.1081095939665673e-03	3.6570574657336266e-03	4.9064956543878949e-03	5.1028403792882458e-03	6.7313736052988862e-03	7.9478416808211137e-03	1.1330499164671545e-02	1.1801712550565986e-02	1.5688708781322176e-02	1.8996061127372833e-02	2.3102793171496307e-02	2.9995660375836626e-02	8.2897737192495191e-01	4.9999999999999996e-05	5.4000000000000001e-04	1.2409999999999999e-02	6.0587000000000002e-01	8.5529999999999995e-02	5.5119999999999995e-02	1.0399999999999999e-03	1.3500000000000001e-03	2.5400000000000002e-03	2.1700000000000001e-03	5.3899999999999998e-03	2.3600000000000001e-03	1.6000000000000001e-04	1.9400000000000001e-03	4.1000000000000003e-03	6.0999999999999997e-04	5.1999999999999995e-04	8.0999999999999996e-04	5.9000000000000003e-04	7.4799999999999997e-03	1.1360000000000002e-02	1.2090000000000000e-02	1.3210000000000000e-02	1.1530000000000000e-02	1.0710000000000003e-02	1.1570000000000000e-02	9.6399999999999993e-03	9.7300000000000008e-03	7.7099999999999998e-03	7.3899999999999990e-03	7.3299999999999997e-03	6.5100000000000002e-03	5.7800000000000004e-03	5.1100000000000000e-03	4.8100000000000000e-03	4.5700000000000003e-03	4.2199999999999998e-03	3.9699999999999996e-03	4.3800000000000002e-03	3.6700000000000001e-03	3.8899999999999998e-03	3.6799999999999997e-03	4.1099999999999999e-03	3.3299999999999996e-03	3.4299999999999995e-03	3.1400000000000000e-03	2.7799999999999999e-03	2.5699999999999998e-03	2.7199999999999998e-02
7.2501508112435681e+02	2.7410096007138875e+05	7.6234948144388406e-04	2.1880457556872811e-02	3.8303781924503080e-07	3.5891712207193026e-06	1.2839676583747232e-04	5.4037531933422830e-03	1.0817522195641360e-03	4.2388700089403492e-04	2.0816265108049752e-05	2.8721748779511151e-05	6.6276139683321401e-05	5.8253924194793204e-05	1.8059032662384316e-04	9.2102869036755189e-05	6.3391250780785273e-06	8.1342759570248368e-05	2.0514154370866584e-04	3.0923638486132775e-05	3.2172893131034790e-05	5.0277522680013040e-05	3.8903166002422308e-05	3.0885623282354222e-04	5.7266418130163936e-04	7.4333296998357293e-04	9.7972883342773136e-04	9.7869845432328349e-04	1.1524011702604866e-03	1.4022553596412292e-03	1.3847416161018151e-03	1.5705598525286811e-03	1.4180692291236707e-03	1.5227157275018615e-03	1.6953505244413269e-03	1.6933134432811589e-03	1.6938003160790166e-03	2.1651630160026414e-03	2.5489513878939954e-03	2.9617861965844255e-03	3.3676649111126964e-03	3.9415987008824772e-03	5.2659281508004446e-03	5.4517293965094023e-03	7.1582052735191916e-03	8.4114051893939348e-03	1.1929326357757682e-02	1.2360288387474425e-02	1.6341489444895437e-02	1.9669643396311928e-02	2.3755438156469060e-02	3.0606507625300854e-02	8.1901476318751187e-01	5.0000000000000002e-05	5.4000000000000001e-04	1.2409999999999999e-02	6.0587000000000002e-01	8.5529999999999995e-02	5.5120000000000002e-02	1.0399999999999999e-03	1.3500000000000001e-03	2.5400000000000002e-03	2.1700000000000001e-03	5.3899999999999998e-03	2.3600000000000001e-03	1.6000000000000001e-04	1.9399999999999999e-03	4.1000000000000003e-03	6.0999999999999997e-04	5.1999999999999995e-04	8.0999999999999996e-04	5.9000000000000003e-04	7.4799999999999988e-03	1.1360000000000000e-02	1.2090000000000000e-02	1.3210000000000000e-02	1.1530000000000000e-02	1.0710000000000001e-02	1.1570000000000000e-02	9.6399999999999993e-03	9.7300000000000008e-03	7.7099999999999998e-03	7.3899999999999999e-03	7.3299999999999988e-03	6.5100000000000002e-03	5.7800000000000004e-03	5.1100000000000000e-03	4.8100000000000000e-03	4.5700000000000003e-03	4.2199999999999998e-03	3.9699999999999996e-03	4.3800000000000002e-03	3.6700000000000001e-03	3.8899999999999998e-03	3.6799999999999997e-03	4.1099999999999999e-03	3.3300000000000001e-03	3.4300000000000003e-03	3.1400000000000004e-03	2.7799999999999999e-03	2.5699999999999998e-03	2.7199999999999998e-02
7.3141622666937178e+02	3.2695557864272507e+05	7.6439382124090887e-04	1.8492734362130229e-02	4.6640485484091951e-07	4.3838236284956608e-06	1.5494190741694542e-04	6.5598348013938277e-03	1.3019700116500110e-03	5.1584865949011319e-04	2.4790299471489499e-05	3.4145813840878558e-05	7.8465155744703214e-05	6.8864425456418587e-05	2.1233185759994466e-04	1.0812513735265037e-04	7.4316477658433006e-06	9.5290172390506808e-05	2.3940596231118732e-04	3.6037870577378945e-05	3.7313497522327407e-05	5.8284360130992566e-05	4.5044857276357701e-05	3.6126643602448183e-04	6.6648482744496981e-04	8.6088551600952648e-04	1.1291525503923227e-03	1.1242240353595682e-03	1.3159237511717746e-03	1.5964987234127342e-03	1.5709456106865573e-03	1.7770034002698657e-03	1.5997584281149189e-03	1.7140326154474732e-03	1.9041607540730414e-03	1.8977061958685320e-03	1.8941254056961637e-03	2.4035189954887907e-03	2.7869894362570675e-03	3.2221283766358019e-03	3.6465893992598695e-03	4.2454377334151042e-03	5.6476448983526460e-03	5.8199742078142453e-03	7.6058016407335727e-03	8.8941676867003439e-03	1.2547968560232482e-02	1.2932242598013548e-02	1.7003207802473334e-02	2.0343861908933638e-02	2.4396918285403992e-02	3.1189856373182064e-02	8.0831854718125662e-01	5.0000000000000002e-05	5.4000000000000001e-04	1.2409999999999999e-02	6.0587000000000002e-01	8.5529999999999995e-02	5.5120000000000002e-02	1.0399999999999999e-03	1.3500000000000001e-03	2.5400000000000002e-03	2.1700000000000001e-03	5.3899999999999998e-03	2.3600000000000001e-03	1.6000000000000001e-04	1.9400000000000001e-03	4.1000000000000003e-03	6.0999999999999997e-04	5.1999999999999995e-04	8.0999999999999996e-04	5.9000000000000003e-04	7.4799999999999997e-03	1.1360000000000000e-02	1.2090000000000000e-02	1.3210000000000000e-02	1.1530000000000000e-02	1.0710000000000001e-02	1.1570000000000000e-02	9.6399999999999993e-03	9.7300000000000008e-03	7.7099999999999998e-03	7.3899999999999999e-03	7.3299999999999997e-03	6.5100000000000002e-03	5.7800000000000004e-03	5.1100000000000000e-03	4.8100000000000000e-03	4.5700000000000003e-03	4.2199999999999998e-03	3.9699999999999996e-03	4.3800000000000002e-03	3.6700000000000001e-03	3.8899999999999998e-03	3.6800000000000005e-03	4.1099999999999999e-03	3.3300000000000001e-03	3.4299999999999999e-03	3.1400000000000000e-03	2.7799999999999999e-03	2.5699999999999998e-03	2.7199999999999998e-02
7.3788284774519877e+02	3.8962735125994385e+05	7.6633082749592114e-04	1.5643633897122394e-02	5.6789544361892336e-07	5.3544142711323240e-06	1.8697144548773218e-04	7.9625345785661345e-03	1.5667888878285398e-03	6.2774658640644065e-04	2.9515551164262777e-05	4.0583945185576055e-05	9.2866125630855398e-05	8.1383535055556505e-05	2.4956885950353370e-04	1.2687844693744761e-04	8.7089758565843626e-06	1.1158016273001239e-04	2.7925607225701897e-04	4.1979152175166767e-05	4.3254521201659945e-05	6.7534535757793172e-05	5.2130576321699732e-05	4.2241398756137383e-04	7.7536570478910953e-04	9.9659449509046489e-04	1.3007692299013304e-03	1.2907650696886376e-03	1.5018651137804386e-03	1.8166670159678255e-03	1.7811261629990408e-03	2.0093269879437312e-03	1.8035373896825219e-03	1.9280299790489046e-03	2.1370847924617083e-03	2.1250689416099362e-03	2.1163366745300372e-03	2.6654077986446780e-03	3.0453623329494682e-03	3.5030614933434364e-03	3.9458125390991368e-03	4.5692617701853138e-03	6.0521591546693109e-03	6.2077033940987000e-03	8.0738762542607173e-03	9.3953441612792295e-03	1.3184745047327872e-02	1.3515361707005107e-02	1.7670499747486038e-02	2.1014299168132428e-02	2.5021737198892453e-02	3.1738837494935564e-02	7.9681637492485480e-01	5.0000000000000002e-05	5.4000000000000001e-04	1.2409999999999999e-02	6.0587000000000013e-01	8.5529999999999995e-02	5.5120000000000002e-02	1.0399999999999999e-03	1.3500000000000001e-03	2.5400000000000002e-03	2.1700000000000001e-03	5.3899999999999998e-03	2.3600000000000001e-03	1.6000000000000001e-04	1.9400000000000001e-03	4.1000000000000003e-03	6.0999999999999997e-04	5.1999999999999995e-04	8.0999999999999996e-04	5.9000000000000003e-04	7.4799999999999997e-03	1.1360000000000000e-02	1.2090000000000000e-02	1.3210000000000000e-02	1.1530000000000000e-02	1.0710000000000001e-02	1.1570000000000000e-02	9.6399999999999993e-03	9.7300000000000008e-03	7.7099999999999998e-03	7.3899999999999999e-03	7.3299999999999997e-03	6.5100000000000002e-03	5.7800000000000004e-03	5.1100000000000000e-03	4.8100000000000000e-03	4.5700000000000003e-03	4.2199999999999998e-03	3.9699999999999996e-03	4.3800000000000002e-03	3.6700000000000001e-03	3.8899999999999998e-03	3.6800000000000001e-03	4.1099999999999999e-03	3.3300000000000001e-03	3.4300000000000003e-03	3.1399999999999996e-03	2.7799999999999999e-03	2.5699999999999998e-03	2.7199999999999998e-02
